Species,Latin Name,Year,Queens,Workers,Males,Unknown 
nan,nan,2016,0,0,0,0
Indet. Bee,Bombus sp.,2016,1,0,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,3,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
nan,nan,2016,0,0,0,0
Tree Bumblebee,BOMBUS hypnorum,2016,1,0,0,0
nan,nan,2016,0,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,1,0,0,0
Indet. Bee,Bombus sp.,2016,1,0,0,0
nan,nan,2016,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,1,0,0,0
Early Bumblebee,BOMBUS pratorum,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
Indet. Bee,Bombus sp.,2016,1,0,0,0
Indet. Bee,Bombus sp.,2016,1,0,0,0
nan,nan,2016,0,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Tree Bumblebee,BOMBUS hypnorum,2016,2,0,0,0
Common Carder,BOMBUS pascuorum,2016,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Tree Bumblebee,BOMBUS hypnorum,2016,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,1,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,1,0,0,0
nan,nan,2016,0,0,0,0
Indet. Bee,Bombus sp.,2016,1,0,0,0
Indet. Bee,Bombus sp.,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,1,0,0,0
nan,nan,2016,0,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Indet. Bee,Bombus sp.,2016,1,0,0,0
nan,nan,2016,0,0,0,0
nan,nan,2016,0,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
nan,nan,2016,0,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Indet. Bee,Bombus sp.,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,5,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,3,0,0,0
Tree Bumblebee,BOMBUS hypnorum,2016,2,0,0,0
Indet. Bee,Bombus sp.,2016,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Early Bumblebee,BOMBUS pratorum,2016,1,0,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2016,0,1,0,0
Indet. Bee,Bombus sp.,2016,1,0,0,0
nan,nan,2016,0,0,0,0
Common Carder,BOMBUS pascuorum,2016,1,0,0,0
Indet. Bee,Bombus sp.,2016,2,0,0,0
Common Carder,BOMBUS pascuorum,2016,1,0,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,1,0,0,0
Southern Cuckoo Bumblebee,BOMBUS vestalis,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,2,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,1,0,0,0
Garden Bumblebee,BOMBUS hortorum,2016,1,0,0,0
Indet. Bee,Bombus sp.,2016,1,0,0,0
Early Bumblebee,BOMBUS pratorum,2016,1,0,0,0
Indet. Bee,Bombus sp.,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,1,0,0,0
nan,nan,2016,0,0,0,0
Common Carder,BOMBUS pascuorum,2016,2,0,0,0
Tree Bumblebee,BOMBUS hypnorum,2016,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,2,0,0,0
Garden Bumblebee,BOMBUS hortorum,2016,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
nan,nan,2016,0,0,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,2,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,2,0,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,1,0,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,1,0,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,2,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,2,0,0,0
Indet. Bee,Bombus sp.,2016,2,0,0,0
Indet. Bee,Bombus sp.,2016,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,2,0,0,0
Tree Bumblebee,BOMBUS hypnorum,2016,1,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,1,0,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,1,0,0,0
Indet. Bee,Bombus sp.,2016,1,0,0,0
Indet. Bee,Bombus sp.,2016,1,0,0,0
Garden Bumblebee,BOMBUS hortorum,2016,1,0,0,0
Indet. Bee,Bombus sp.,2016,1,0,0,0
Indet. Bee,Bombus sp.,2016,1,0,0,0
Early Bumblebee,BOMBUS pratorum,2016,1,0,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2016,0,3,0,0
Early Bumblebee,BOMBUS pratorum,2016,0,1,0,0
Early Bumblebee,BOMBUS pratorum,2016,1,0,0,0
Indet. Bee,Bombus sp.,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,2,0,0,0
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
Tree Bumblebee,BOMBUS hypnorum,2016,0,1,0,0
Early Bumblebee,BOMBUS pratorum,2016,0,1,0,0
Indet. Bee,Bombus sp.,2016,2,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Early Bumblebee,BOMBUS pratorum,2016,0,0,1,0
Common Carder,BOMBUS pascuorum,2016,7,1,0,0
Early Bumblebee,BOMBUS pratorum,2016,6,1,0,0
Tree Bumblebee,BOMBUS hypnorum,2016,0,1,0,0
Early Bumblebee,BOMBUS pratorum,2016,0,0,1,0
Garden Bumblebee,BOMBUS hortorum,2016,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Garden Bumblebee,BOMBUS hortorum,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,1,1,0,0
Early Bumblebee,BOMBUS pratorum,2016,0,1,0,0
Indet. Bee,Bombus sp.,2016,1,0,0,0
nan,nan,2016,0,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Indet. Bee,Bombus sp.,2016,1,0,0,0
Indet. Bee,Bombus sp.,2016,1,0,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,1,0,0,0
Indet. Bee,Bombus sp.,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,2,0,0,0
nan,nan,2016,0,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,2,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,1,0,0,0
Tree Bumblebee,BOMBUS hypnorum,2016,1,0,0,0
Indet. Bee,Bombus sp.,2016,1,0,0,0
Early Bumblebee,BOMBUS pratorum,2016,0,1,0,0
Early Bumblebee,BOMBUS pratorum,2016,0,1,0,0
Early Bumblebee,BOMBUS pratorum,2016,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
nan,nan,2016,0,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Indet. Bee,Bombus sp.,2016,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,5,0,0,0
Indet. Bee,Bombus sp.,2016,1,0,0,0
Early Bumblebee,BOMBUS pratorum,2016,0,1,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,1,0,0,0
nan,nan,2016,0,0,0,0
Common Carder,BOMBUS pascuorum,2016,2,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,0,2,0,0
nan,nan,2016,0,0,0,0
Indet. Bee,Bombus sp.,2016,1,0,0,0
Early Bumblebee,BOMBUS pratorum,2016,0,1,0,0
Early Bumblebee,BOMBUS pratorum,2016,0,1,0,0
Indet. Bee,Bombus sp.,2016,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,2,0,0,0
Tree Bumblebee,BOMBUS hypnorum,2016,1,0,0,0
Indet. Bee,Bombus sp.,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Early Bumblebee,BOMBUS pratorum,2016,0,1,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Early Bumblebee,BOMBUS pratorum,2016,0,1,0,0
Indet. Bee,Bombus sp.,2016,1,0,0,0
Moss Carder,BOMBUS muscorum,2016,2,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,1,0,0,0
Early Bumblebee,BOMBUS pratorum,2016,0,1,0,0
Early Bumblebee,BOMBUS pratorum,2016,0,1,0,0
Southern Cuckoo Bumblebee,BOMBUS vestalis,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,1,0,0,0
Garden Bumblebee,BOMBUS hortorum,2016,1,0,0,0
Indet. Bee,Bombus sp.,2016,1,0,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,0,1,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Indet. Bee,Bombus sp.,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,1,0,0,0
Indet. Bee,Bombus sp.,2016,1,0,0,0
nan,nan,2016,0,0,0,0
Early Bumblebee,BOMBUS pratorum,2016,0,2,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2016,0,1,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,0,1,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,1,0,0,0
Early Bumblebee,BOMBUS pratorum,2016,0,2,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Early Bumblebee,BOMBUS pratorum,2016,0,1,0,0
Tree Bumblebee,BOMBUS hypnorum,2016,0,1,0,0
Indet. Bee,Bombus sp.,2016,1,0,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,1,0,0,0
Indet. Bee,Bombus sp.,2016,1,0,0,0
Early Bumblebee,BOMBUS pratorum,2016,1,0,0,0
Tree Bumblebee,BOMBUS hypnorum,2016,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,1,0,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Southern Cuckoo Bumblebee,BOMBUS vestalis,2016,1,0,0,0
Tree Bumblebee,BOMBUS hypnorum,2016,1,0,0,0
Indet. Bee,Bombus sp.,2016,2,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,2,0,0,0
Indet. Bee,Bombus sp.,2016,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,2,0,0,0
nan,nan,2016,0,0,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,3,0,0,0
Indet. Bee,Bombus sp.,2016,1,0,0,0
Indet. Bee,Bombus sp.,2016,1,0,0,0
Indet. Bee,Bombus sp.,2016,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,10,2,0,0
Early Bumblebee,BOMBUS pratorum,2016,0,1,0,0
Indet. Bee,Bombus sp.,2016,1,0,0,0
Indet. Bee,Bombus sp.,2016,1,0,0,0
Indet. Bee,Bombus sp.,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,3,0,0,0
Indet. Bee,Bombus sp.,2016,1,0,0,0
Early Bumblebee,BOMBUS pratorum,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,2,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,2,0,0,0
Southern Cuckoo Bumblebee,BOMBUS vestalis,2016,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Indet. Bee,Bombus sp.,2016,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,1,0,0,0
Early Bumblebee,BOMBUS pratorum,2016,0,2,0,0
Common Carder,BOMBUS pascuorum,2016,3,0,0,0
nan,nan,2016,0,0,0,0
Early Bumblebee,BOMBUS pratorum,2016,1,0,0,0
Tree Bumblebee,BOMBUS hypnorum,2016,1,0,0,0
Indet. Bee,Bombus sp.,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,0,6,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,3,0,0,0
Common Carder,BOMBUS pascuorum,2016,1,1,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
Indet. Bee,Bombus sp.,2016,1,0,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,0,8,0,0
Early Bumblebee,BOMBUS pratorum,2016,0,0,1,0
Common Carder,BOMBUS pascuorum,2016,2,1,0,0
nan,nan,2016,0,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Southern Cuckoo Bumblebee,BOMBUS vestalis,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,0,2,0,0
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2015,0,0,1,0
Common Carder,BOMBUS pascuorum,2015,0,1,2,0
Common Carder,BOMBUS pascuorum,2015,0,0,1,0
Common Carder,BOMBUS pascuorum,2015,0,1,1,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2015,1,0,0,0
Common Carder,BOMBUS pascuorum,2015,1,0,0,0
Common Carder,BOMBUS pascuorum,2015,0,1,0,0
Common Carder,BOMBUS pascuorum,2015,0,1,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2015,1,0,0,0
Red-tailed Cuckoo Bumblebee,BOMBUS rupestris,2016,1,0,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,0,1,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,0,1,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,0,4,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,2,7,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,0,2,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,1,0,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,2,2,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,2,1,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Early Bumblebee,BOMBUS pratorum,2016,0,1,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2016,1,0,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2016,2,0,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2016,1,0,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2016,1,0,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2016,1,0,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2016,0,0,0,0
Indet. Bee,Bombus sp.,2016,0,0,0,1
Honeybee,APIS mellifera,2016,0,0,0,2
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,0,4,0,0
Garden Bumblebee,BOMBUS hortorum,2016,0,5,0,0
Early Bumblebee,BOMBUS pratorum,2016,0,1,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,1,0,0,0
Indet. Bee,Bombus sp.,2016,0,0,0,2
Tree Bumblebee,BOMBUS hypnorum,2016,0,2,0,0
Early Bumblebee,BOMBUS pratorum,2016,0,1,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,0,1,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,0,2,0,0
Southern Cuckoo Bumblebee,BOMBUS vestalis,2016,1,0,0,0
Indet. Bee,Bombus sp.,2016,0,0,0,1
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,1,0,0,0
Garden Bumblebee,BOMBUS hortorum,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,1,1,0,0
Southern Cuckoo Bumblebee,BOMBUS vestalis,2016,1,0,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
Garden Bumblebee,BOMBUS hortorum,2016,0,1,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,2,0,0,0
Southern Cuckoo Bumblebee,BOMBUS vestalis,2016,2,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,0,1,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2016,0,1,0,0
Indet. Bee,Bombus sp.,2016,0,0,0,3
Southern Cuckoo Bumblebee,BOMBUS vestalis,2016,1,0,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2016,0,1,0,0
Garden Bumblebee,BOMBUS hortorum,2016,1,0,0,0
Indet. Bee,Bombus sp.,2016,0,0,0,2
Indet. Bee,Bombus sp.,2016,0,0,0,1
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,0,1,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,1,0,0,0
Early Bumblebee,BOMBUS pratorum,2016,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Garden Bumblebee,BOMBUS hortorum,2016,0,0,0,0
Common Carder,BOMBUS pascuorum,2016,1,0,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,3,0,0,0
Common Carder,BOMBUS pascuorum,2016,2,0,0,0
Indet. Bee,Bombus sp.,2016,0,0,0,2
Southern Cuckoo Bumblebee,BOMBUS vestalis,2016,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Garden Bumblebee,BOMBUS hortorum,2016,1,0,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,1,0,0,0
Indet. Bee,Bombus sp.,2016,0,0,0,1
Indet. Bee,Bombus sp.,2016,0,0,0,2
Common Carder,BOMBUS pascuorum,2016,2,0,0,0
Common Carder,BOMBUS pascuorum,2016,1,0,0,0
Garden Bumblebee,BOMBUS hortorum,2016,1,0,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,1,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,1,0,0,0
Indet. Bee,Bombus sp.,2016,0,0,0,1
Early Bumblebee,BOMBUS pratorum,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,2,0,0,0
Garden Bumblebee,BOMBUS hortorum,2016,1,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,1,0,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,3,0,0,0
Early Bumblebee,BOMBUS pratorum,2016,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,3,1,0,0
Indet. Bee,Bombus sp.,2016,0,0,0,1
Red-tailed Bumblebee,BOMBUS lapidarius,2016,2,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,3,0,0,0
Southern Cuckoo Bumblebee,BOMBUS vestalis,2016,3,0,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,2,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Indet. Bee,Bombus sp.,2016,0,0,0,2
Southern Cuckoo Bumblebee,BOMBUS vestalis,2016,2,0,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,2,2,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,2,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,1,0,0,0
Indet. Bee,Bombus sp.,2016,0,0,0,1
Southern Cuckoo Bumblebee,BOMBUS vestalis,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,1,0,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2016,0,1,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,1,0,0,0
Southern Cuckoo Bumblebee,BOMBUS vestalis,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,1,0,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2016,0,1,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,0,0,0,2
Buff-tailed Bumblebee,BOMBUS terrestris,2016,0,1,0,0
Early Bumblebee,BOMBUS pratorum,2016,1,0,3,0
Common Carder,BOMBUS pascuorum,2016,0,0,0,3
Indet. Bee,Bombus sp.,2016,0,0,0,2
Tree Bumblebee,BOMBUS hypnorum,2016,0,0,0,1
Indet. Bee,Bombus sp.,2016,0,0,0,1
Common Carder,BOMBUS pascuorum,2016,0,0,0,1
Buff-tailed Bumblebee,BOMBUS terrestris,2016,2,0,0,0
Indet. Bee,Bombus sp.,2016,0,0,0,1
Common Carder,BOMBUS pascuorum,2016,0,0,0,1
Buff-tailed Bumblebee,BOMBUS terrestris,2016,0,1,0,0
Indet. Bee,Bombus sp.,2016,0,0,0,3
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Indet. Bee,Bombus sp.,2016,0,0,0,3
Buff-tailed Bumblebee,BOMBUS terrestris,2016,2,0,0,0
Common Carder,BOMBUS pascuorum,2016,0,0,0,1
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Indet. Bee,Bombus sp.,2016,0,0,0,1
Buff-tailed Bumblebee,BOMBUS terrestris,2016,6,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,1,0,0,0
Garden Bumblebee,BOMBUS hortorum,2016,0,1,0,0
Honeybee,APIS mellifera,2016,5,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,3,0,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2016,2,0,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,0,0,0,1
Common Carder,BOMBUS pascuorum,2016,0,0,0,1
Garden Bumblebee,BOMBUS hortorum,2016,0,0,0,10
Red-tailed Bumblebee,BOMBUS lapidarius,2016,1,0,0,0
Impunctate Mini-miner,ANDRENA subopaca,2016,0,0,1,0
Early Mining Bee,ANDRENA haemorrhoa,2016,0,0,3,0
Small Sallow Mining Bee,ANDRENA praecox,2016,1,0,0,0
Flavous Nomad Bee,NOMADA flava,2016,1,0,0,0
Bull-headed Furrow Bee,LASIOGLOSSUM zonulum,2016,1,0,0,0
Bull-headed Furrow Bee,LASIOGLOSSUM zonulum,2016,1,0,1,0
Long-faced Furrow Bee,LASIOGLOSSUM punctatissimum,2016,1,0,0,0
White-zoned Furrow Bee,LASIOGLOSSUM leucozonium,2016,1,0,0,0
Gooden's Nomad Bee,NOMADA goodeniana,2016,1,0,0,0
Geoffroy's Blood Bee,SPHECODES geoffrellus,2016,1,0,0,0
Bloomed Furrow Bee,LASIOGLOSSUM albipes,2016,1,0,0,0
Impunctate Mini-miner,ANDRENA subopaca,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
Grey-patched Mining Bee,ANDRENA nitida,2016,1,0,0,0
Bull-headed Furrow Bee,LASIOGLOSSUM zonulum,2016,1,0,0,0
Least Mining Bee,LASIOGLOSSUM minutissimum,2016,1,0,0,0
Bull-headed Furrow Bee,LASIOGLOSSUM zonulum,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,0,3,0,0
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,0,2,0,0
Indet. Bee,Bombus sp.,2016,0,0,0,2
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
