Species,Latin Name,Year,Queens,Workers,Males,Unknown 
nan,BOMBUS lucorum s.l.,2018,0,4,0,0
nan,BOMBUS terrestris,2018,0,3,0,0
nan,BOMBUS lucorum s.l.,2018,0,0,0,1
nan,BOMBUS lucorum s.l.,2018,0,0,0,1
nan,BOMBUS pascuorum,2018,0,0,0,2
nan,BOMBUS terrestris,2018,0,0,0,1
nan,BOMBUS pascuorum,2018,0,0,0,1
nan,BOMBUS terrestris,2018,0,0,0,2
Honeybee,APIS mellifera,2018,0,0,0,1
nan,BOMBUS pascuorum,2018,0,0,0,2
nan,BOMBUS terrestris,2018,0,0,0,1
nan,BOMBUS pratorum,2018,0,0,0,1
nan,BOMBUS pascuorum,2018,0,0,0,2
nan,BOMBUS pascuorum,2018,0,0,0,2
nan,BOMBUS terrestris,2018,0,0,0,1
nan,BOMBUS pascuorum,2018,1,0,0,0
nan,BOMBUS pascuorum,2018,0,1,0,0
Indet. Bee,Bombus sp.,2018,0,0,0,0
nan,BOMBUS terrestris,2018,0,0,1,0
nan,BOMBUS pascuorum,2018,0,7,0,0
Honeybee,APIS mellifera,2018,0,50,0,0
Honeybee,APIS mellifera,2018,0,3,0,0
nan,BOMBUS pascuorum,2018,0,0,1,0
nan,BOMBUS pascuorum,2018,2,0,0,0
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,1,0,0,0
nan,BOMBUS humilis,2018,0,0,1,0
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS humilis,2018,0,1,0,0
nan,BOMBUS sylvarum,2018,0,1,0,0
nan,BOMBUS humilis,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,2,0,0,0
nan,BOMBUS humilis,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS terrestris,2018,1,0,0,0
nan,BOMBUS pascuorum,2018,0,0,1,0
nan,COLLETES hederae,2018,10,0,0,0
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,2,0,0
nan,BOMBUS terrestris,2018,0,0,2,0
Indet. Bee,Bombus sp.,2018,1,0,0,0
Honeybee,APIS mellifera,2018,0,1,0,0
Indet. Bee,Bombus sp.,2018,1,0,0,0
Honeybee,APIS mellifera,2018,0,1,0,0
Honeybee,APIS mellifera,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS terrestris,2018,1,0,0,0
nan,BOMBUS terrestris,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,6,0,0
nan,BOMBUS pascuorum,2018,0,2,0,0
nan,BOMBUS pascuorum,2018,0,1,0,0
Honeybee,APIS mellifera,2018,0,4,0,0
Honeybee,APIS mellifera,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,2,0,0
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,2,0,0
nan,BOMBUS pascuorum,2018,0,2,0,0
nan,BOMBUS terrestris,2018,0,2,0,0
Honeybee,APIS mellifera,2018,0,3,0,0
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,5,0,0
nan,BOMBUS pascuorum,2018,0,1,0,0
Honeybee,APIS mellifera,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,1,0,0
Honeybee,APIS mellifera,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS terrestris,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,0,3,0
nan,BOMBUS pascuorum,2018,0,0,1,0
nan,BOMBUS pascuorum,2018,0,0,2,0
nan,BOMBUS pascuorum,2018,0,0,3,0
Honeybee,APIS mellifera,2018,0,7,0,0
nan,BOMBUS lucorum s.l.,2018,0,0,1,0
nan,BOMBUS terrestris,2018,0,3,0,0
nan,BOMBUS terrestris,2018,0,4,0,0
nan,BOMBUS terrestris,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS terrestris,2018,0,0,1,0
nan,BOMBUS terrestris,2018,0,1,0,0
nan,BOMBUS terrestris,2018,0,0,1,0
Honeybee,APIS mellifera,2018,0,16,0,0
nan,BOMBUS terrestris,2018,0,4,0,0
nan,BOMBUS terrestris,2018,0,1,0,0
Honeybee,APIS mellifera,2018,0,1,0,0
Honeybee,APIS mellifera,2018,0,7,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2018,0,5,0,0
Honeybee,APIS mellifera,2018,0,2,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2018,0,1,0,0
nan,BOMBUS barbutellus,2018,0,0,0,1
nan,BOMBUS pascuorum,2018,1,0,0,0
nan,BOMBUS pascuorum,2018,1,0,0,0
nan,BOMBUS pascuorum,2018,1,0,0,0
nan,BOMBUS pascuorum,2018,1,1,0,0
nan,BOMBUS pascuorum,2018,0,0,1,0
nan,BOMBUS terrestris,2018,2,0,0,0
nan,BOMBUS pascuorum,2018,0,2,0,0
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,1,0,0,0
nan,BOMBUS pascuorum,2018,0,1,0,0
Honeybee,APIS mellifera,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,0,0,1
nan,BOMBUS pascuorum,2018,0,0,1,0
Indet. Bee,Bombus sp.,2018,0,0,0,1
Indet. Bee,Bombus sp.,2018,0,0,0,1
nan,BOMBUS pascuorum,2018,0,0,0,7
nan,BOMBUS pascuorum,2018,0,0,0,5
Indet. Bee,Bombus sp.,2018,0,0,0,1
nan,BOMBUS hypnorum,2018,0,0,0,1
nan,BOMBUS terrestris,2018,1,0,0,0
nan,BOMBUS pascuorum,2018,1,0,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2018,0,3,0,0
nan,BOMBUS hypnorum,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS terrestris,2018,1,1,1,0
Indet. Bee,Bombus sp.,2018,0,0,0,1
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,0,2,0
nan,BOMBUS pascuorum,2018,0,1,0,0
Honeybee,APIS mellifera,2018,0,10,0,0
nan,BOMBUS terrestris,2018,1,0,0,0
nan,BOMBUS lucorum s.l.,2018,4,0,0,0
nan,BOMBUS lucorum s.l.,2018,1,2,0,0
nan,BOMBUS pascuorum,2018,0,0,0,2
Indet. Bee,Bombus sp.,2018,0,0,0,3
Indet. Bee,Bombus sp.,2018,0,0,0,1
nan,BOMBUS pascuorum,2018,1,0,0,0
nan,BOMBUS terrestris,2018,3,0,0,0
nan,BOMBUS pascuorum,2018,0,1,0,4
nan,BOMBUS pratorum,2017,1,0,0,0
nan,BOMBUS hypnorum,2017,1,0,0,0
nan,BOMBUS pascuorum,2017,0,0,0,1
nan,BOMBUS terrestris,2017,0,1,0,0
nan,BOMBUS pascuorum,2018,0,0,2,0
Indet. Bee,Bombus sp.,2018,1,0,0,0
Indet. Bee,Bombus sp.,2018,1,0,0,0
nan,BOMBUS pascuorum,2018,0,0,1,0
Honeybee,APIS mellifera,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,0,0,2
nan,BOMBUS pascuorum,2018,0,0,0,1
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS terrestris,2018,1,0,0,0
nan,BOMBUS terrestris,2018,2,2,1,0
nan,COLLETES hederae,2018,0,0,0,6
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,2,0,0
Indet. Bee,Bombus sp.,2018,0,0,0,1
Indet. Bee,Bombus sp.,2018,0,0,0,1
nan,BOMBUS pascuorum,2018,0,1,0,0
Indet. Bee,Bombus sp.,2018,0,0,0,1
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS terrestris,2018,0,0,1,0
nan,BOMBUS pascuorum,2018,0,0,0,3
Honeybee,APIS mellifera,2018,0,0,0,1
nan,BOMBUS pascuorum,2018,0,0,0,1
Honeybee,APIS mellifera,2018,0,2,0,0
nan,BOMBUS pascuorum,2018,0,0,0,2
nan,BOMBUS pascuorum,2018,0,2,0,0
nan,BOMBUS pratorum,2018,1,0,0,0
nan,BOMBUS pascuorum,2018,0,0,2,0
nan,BOMBUS pascuorum,2018,0,0,0,11
nan,BOMBUS terrestris,2018,0,2,0,0
nan,BOMBUS hypnorum,2018,1,0,0,0
nan,BOMBUS pascuorum,2018,1,0,0,0
Honeybee,APIS mellifera,2018,0,0,0,3
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2018,0,0,0,1
nan,BOMBUS pascuorum,2018,0,0,6,0
nan,BOMBUS pascuorum,2018,0,0,5,0
Honeybee,APIS mellifera,2018,0,6,0,0
nan,BOMBUS pascuorum,2018,0,0,0,8
nan,BOMBUS pascuorum,2018,0,0,0,7
nan,BOMBUS pascuorum,2018,0,6,0,0
nan,BOMBUS pascuorum,2018,0,0,1,0
Indet. Bee,Bombus sp.,2018,0,0,0,1
nan,BOMBUS pascuorum,2018,0,0,0,2
nan,BOMBUS pascuorum,2018,0,0,0,10
Honeybee,APIS mellifera,2018,0,9,0,0
nan,BOMBUS pascuorum,2018,0,8,0,0
nan,BOMBUS pascuorum,2018,0,0,2,0
nan,BOMBUS terrestris,2018,0,3,0,0
nan,BOMBUS pascuorum,2018,0,0,0,10
nan,BOMBUS terrestris,2018,1,0,0,0
Honeybee,APIS mellifera,2018,0,96,0,0
nan,BOMBUS pascuorum,2018,0,0,1,0
Honeybee,APIS mellifera,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,1,0,2,0
Indet. Bee,Bombus sp.,2018,0,0,0,1
Indet. Bee,Bombus sp.,2018,0,0,0,1
nan,BOMBUS lucorum s.l.,2018,1,0,0,0
nan,BOMBUS terrestris,2018,1,0,0,0
nan,BOMBUS lucorum s.l.,2018,0,1,0,0
nan,BOMBUS terrestris,2018,1,0,0,0
nan,BOMBUS terrestris,2018,1,0,0,0
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS lucorum s.l.,2018,1,0,0,0
nan,BOMBUS lucorum s.l.,2018,0,1,0,0
Indet. Bee,Bombus sp.,2018,0,0,0,2
nan,BOMBUS lucorum s.l.,2018,0,0,0,1
nan,BOMBUS lucorum s.l.,2018,0,0,0,4
nan,BOMBUS pascuorum,2018,0,0,0,1
Honeybee,APIS mellifera,2018,0,2,0,0
nan,BOMBUS hypnorum,2018,0,1,0,0
nan,BOMBUS terrestris,2018,0,4,0,0
nan,BOMBUS pascuorum,2018,0,0,0,1
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,0,0,18
Honeybee,APIS mellifera,2018,0,9,0,0
Honeybee,APIS mellifera,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,4,0,0
nan,BOMBUS pascuorum,2018,0,0,0,4
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,0,0,2
Honeybee,APIS mellifera,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,0,0,1
nan,BOMBUS pascuorum,2018,0,1,0,0
Honeybee,APIS mellifera,2018,0,30,0,0
Honeybee,APIS mellifera,2018,0,9,0,0
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,2,0,0
nan,BOMBUS pascuorum,2018,0,1,0,0
Indet. Bee,Bombus sp.,2018,0,0,0,1
Honeybee,APIS mellifera,2018,0,27,0,0
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS terrestris,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,1,0,0
Indet. Bee,Bombus sp.,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,1,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,0,1,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS terrestris,2018,1,0,0,0
nan,BOMBUS pascuorum,2018,1,0,0,0
nan,BOMBUS lucorum s.l.,2018,2,0,0,0
nan,BOMBUS pascuorum,2018,2,0,0,0
nan,BOMBUS hypnorum,2018,1,0,0,0
nan,BOMBUS pascuorum,2018,0,2,1,0
nan,BOMBUS pascuorum,2018,0,0,3,0
Indet. Bee,Bombus sp.,2018,0,0,0,0
nan,BOMBUS pascuorum,2018,0,1,0,0
Honeybee,APIS mellifera,2018,0,1,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2018,1,0,0,0
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,0,1,0
nan,BOMBUS terrestris,2018,0,0,1,0
nan,BOMBUS pascuorum,2018,0,0,0,1
nan,BOMBUS pascuorum,2018,0,0,0,1
nan,BOMBUS lapidarius,2018,1,0,0,0
Indet. Bee,Bombus sp.,2018,0,0,0,1
nan,BOMBUS pascuorum,2018,0,0,2,0
nan,COLLETES hederae,2018,0,0,0,1
nan,BOMBUS pascuorum,2018,0,2,0,0
nan,BOMBUS pascuorum,2018,0,0,1,0
Indet. Bee,Bombus sp.,2018,0,0,0,2
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,2,0,0
nan,BOMBUS pascuorum,2018,0,0,3,0
Indet. Bee,Bombus sp.,2018,0,0,0,1
nan,BOMBUS pascuorum,2018,0,0,1,0
nan,BOMBUS lucorum s.l.,2018,0,0,1,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2018,0,1,0,0
Indet. Bee,Bombus sp.,2018,0,0,0,1
nan,BOMBUS pascuorum,2018,0,0,19,2
nan,BOMBUS pascuorum,2018,0,1,1,1
nan,COLLETES hederae,2018,0,0,0,10
nan,BOMBUS pascuorum,2018,0,0,0,2
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS terrestris,2018,1,0,0,1
Honeybee,APIS mellifera,2018,0,16,0,0
nan,BOMBUS terrestris,2018,1,0,0,0
nan,BOMBUS pascuorum,2018,1,1,1,0
Honeybee,APIS mellifera,2018,0,17,0,0
Honeybee,APIS mellifera,2018,0,20,0,0
Honeybee,APIS mellifera,2018,0,2,0,0
nan,BOMBUS pascuorum,2018,1,0,2,0
nan,BOMBUS terrestris,2018,0,1,0,0
Honeybee,APIS mellifera,2018,0,3,0,0
Honeybee,APIS mellifera,2018,0,1,0,0
Honeybee,APIS mellifera,2018,0,1,0,0
nan,COLLETES hederae,2018,5,0,0,0
Honeybee,APIS mellifera,2018,0,11,0,0
Indet. Bee,Bombus sp.,2018,0,0,0,1
Honeybee,APIS mellifera,2018,0,1,0,0
Honeybee,APIS mellifera,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,0,1,0
nan,BOMBUS pascuorum,2018,0,1,0,0
Andrena,Andrena sp.,2018,12,0,0,0
Honeybee,APIS mellifera,2018,0,12,0,0
nan,BOMBUS pascuorum,2018,0,2,0,0
nan,BOMBUS pascuorum,2018,0,0,1,0
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,0,1,0
Honeybee,APIS mellifera,2018,0,1,0,0
Honeybee,APIS mellifera,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,0,2,0
Indet. Bee,Bombus sp.,2018,0,0,0,1
nan,BOMBUS pascuorum,2018,0,0,0,1
nan,BOMBUS pascuorum,2018,0,0,2,0
Honeybee,APIS mellifera,2018,0,8,0,0
Indet. Bee,Bombus sp.,2018,0,0,0,1
nan,BOMBUS pascuorum,2018,0,0,1,0
Honeybee,APIS mellifera,2018,0,2,0,0
nan,BOMBUS pascuorum,2018,0,0,1,0
Honeybee,APIS mellifera,2018,0,4,0,0
nan,BOMBUS pascuorum,2018,0,2,0,0
Indet. Bee,Bombus sp.,2018,0,0,0,1
nan,BOMBUS lapidarius,2018,1,0,0,0
nan,BOMBUS pascuorum,2018,0,0,0,1
nan,BOMBUS pascuorum,2018,0,0,0,1
Indet. Bee,Bombus sp.,2018,0,0,0,1
nan,BOMBUS pascuorum,2018,0,2,0,0
Indet. Bee,Bombus sp.,2018,0,0,0,1
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2018,0,1,0,0
Indet. Bee,Bombus sp.,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,0,0,1
nan,BOMBUS pascuorum,2018,0,0,1,0
nan,BOMBUS pascuorum,2018,0,0,2,0
nan,BOMBUS lucorum s.l.,2018,0,0,1,0
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,2,0,0
nan,BOMBUS pascuorum,2018,0,3,0,0
Honeybee,APIS mellifera,2018,0,15,0,0
Indet. Bee,Bombus sp.,2018,0,0,0,1
Honeybee,APIS mellifera,2018,0,6,0,0
Honeybee,APIS mellifera,2018,0,8,0,0
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,0,1,0
nan,BOMBUS pascuorum,2018,0,2,0,0
Honeybee,APIS mellifera,2018,0,20,0,0
nan,BOMBUS hypnorum,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS terrestris,2018,1,0,0,0
nan,BOMBUS terrestris,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,0,2,0
Honeybee,APIS mellifera,2018,0,11,0,0
nan,BOMBUS pascuorum,2018,1,0,0,0
Honeybee,APIS mellifera,2018,0,2,0,0
nan,BOMBUS pascuorum,2018,0,0,3,0
Honeybee,APIS mellifera,2018,0,2,0,0
Honeybee,APIS mellifera,2018,0,2,0,0
nan,BOMBUS lucorum s.l.,2018,0,0,1,0
nan,BOMBUS terrestris,2018,0,0,2,0
nan,BOMBUS pascuorum,2018,0,0,10,0
nan,BOMBUS pascuorum,2018,4,0,0,0
Honeybee,APIS mellifera,2018,0,10,0,0
nan,BOMBUS lucorum s.l.,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,0,4,0
nan,BOMBUS terrestris,2018,0,0,1,0
Honeybee,APIS mellifera,2018,0,5,0,0
nan,BOMBUS pascuorum,2018,2,0,0,0
nan,BOMBUS pascuorum,2018,2,0,0,0
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,0,1,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2018,0,2,0,0
nan,BOMBUS pascuorum,2018,0,2,0,0
nan,BOMBUS pascuorum,2018,1,0,0,0
nan,BOMBUS terrestris,2018,0,0,0,1
nan,BOMBUS pascuorum,2018,0,0,0,8
nan,BOMBUS pascuorum,2018,0,0,0,2
nan,BOMBUS pascuorum,2018,0,0,0,1
nan,BOMBUS pascuorum,2018,0,0,0,1
nan,BOMBUS pascuorum,2018,0,0,0,7
nan,BOMBUS pascuorum,2018,0,0,0,1
nan,BOMBUS pascuorum,2018,0,0,0,4
nan,BOMBUS pascuorum,2018,0,0,0,1
nan,BOMBUS sylvarum,2018,0,0,0,1
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,0,1,0
nan,BOMBUS sylvarum,2018,0,0,1,0
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS sylvarum,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,2,0,0
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,0,0,2
nan,BOMBUS pascuorum,2018,0,0,0,1
nan,BOMBUS pascuorum,2018,0,0,0,1
nan,BOMBUS lucorum s.l.,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,0,0,1
nan,BOMBUS lucorum s.l.,2018,0,2,0,0
nan,BOMBUS pascuorum,2018,0,0,0,2
nan,BOMBUS lucorum s.l.,2018,1,0,0,0
nan,BOMBUS pascuorum,2018,0,0,0,1
nan,BOMBUS pascuorum,2018,0,0,0,2
nan,BOMBUS lucorum s.l.,2018,0,2,0,0
nan,BOMBUS lucorum s.l.,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,0,0,3
nan,BOMBUS pascuorum,2018,0,0,0,1
nan,COLLETES hederae,2018,0,0,0,20
nan,BOMBUS lapidarius,2018,1,0,0,0
nan,BOMBUS hypnorum,2018,1,0,0,0
nan,BOMBUS terrestris,2018,0,0,2,0
nan,BOMBUS pascuorum,2018,1,4,6,0
Indet. Bee,Bombus sp.,2018,0,0,0,1
nan,BOMBUS terrestris,2018,1,0,2,0
nan,BOMBUS pascuorum,2018,0,0,0,1
Honeybee,APIS mellifera,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,0,0,2
Honeybee,APIS mellifera,2018,0,0,0,4
nan,BOMBUS pascuorum,2018,0,0,0,11
Indet. Bee,Bombus sp.,2018,0,0,0,1
Honeybee,APIS mellifera,2018,0,0,0,9
Honeybee,APIS mellifera,2018,0,0,0,17
nan,BOMBUS pascuorum,2018,2,0,0,7
Indet. Bee,Bombus sp.,2018,0,0,0,1
Honeybee,APIS mellifera,2018,0,0,0,56
Honeybee,APIS mellifera,2018,0,0,0,3
nan,BOMBUS pascuorum,2018,0,0,0,2
nan,BOMBUS pascuorum,2018,0,0,0,1
nan,BOMBUS pascuorum,2018,0,0,0,2
nan,BOMBUS lucorum s.l.,2018,1,0,0,0
nan,BOMBUS pascuorum,2018,0,0,0,9
nan,BOMBUS lucorum s.l.,2018,2,4,0,0
nan,BOMBUS lucorum s.l.,2018,3,1,0,0
nan,BOMBUS pascuorum,2018,0,0,0,5
nan,COLLETES hederae,2018,0,0,0,10
nan,BOMBUS terrestris,2018,0,0,7,0
nan,BOMBUS pascuorum,2018,0,0,0,1
nan,COLLETES hederae,2018,0,0,0,4
nan,BOMBUS pascuorum,2018,0,0,0,1
nan,BOMBUS pascuorum,2018,0,2,0,0
nan,BOMBUS pascuorum,2018,0,0,2,0
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,0,1,0
nan,BOMBUS pascuorum,2018,0,0,1,0
nan,BOMBUS sylvarum,2018,0,0,1,1
nan,BOMBUS lucorum s.l.,2018,0,1,0,0
Indet. Bee,Bombus sp.,2018,0,0,0,1
nan,BOMBUS humilis,2018,0,0,0,1
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS lapidarius,2018,0,0,1,0
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS lucorum s.l.,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,3,0,0
nan,BOMBUS pascuorum,2018,0,4,0,0
nan,BOMBUS lucorum s.l.,2018,1,0,0,0
Honeybee,APIS mellifera,2018,0,0,0,1
nan,BOMBUS pascuorum,2018,0,0,0,1
Honeybee,APIS mellifera,2018,0,0,0,1
Honeybee,APIS mellifera,2018,0,0,0,1
Honeybee,APIS mellifera,2018,0,0,0,5
nan,BOMBUS pascuorum,2018,0,0,0,1
nan,BOMBUS lapidarius,2018,1,0,0,0
Indet. Bee,Bombus sp.,2018,0,0,0,1
nan,BOMBUS lucorum s.l.,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,1,0,0,0
nan,BOMBUS pascuorum,2018,1,0,0,0
nan,BOMBUS terrestris,2018,1,2,0,0
nan,BOMBUS pascuorum,2018,0,1,1,0
nan,BOMBUS lucorum s.l.,2018,0,0,1,0
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,COLLETES hederae,2018,0,0,0,20
nan,BOMBUS pascuorum,2018,0,0,0,1
nan,BOMBUS pascuorum,2018,0,5,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2018,0,0,0,1
nan,BOMBUS pascuorum,2018,2,0,0,0
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,3,0,0
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,0,0,1
Honeybee,APIS mellifera,2018,0,1,0,0
Honeybee,APIS mellifera,2018,0,1,0,0
Honeybee,APIS mellifera,2018,0,1,0,0
nan,BOMBUS lucorum s.l.,2018,0,1,0,0
Honeybee,APIS mellifera,2018,0,3,0,0
nan,BOMBUS pascuorum,2018,0,0,0,3
nan,BOMBUS pascuorum,2018,0,0,0,7
nan,BOMBUS terrestris,2018,0,0,0,3
nan,BOMBUS pascuorum,2018,0,0,0,10
nan,COLLETES hederae,2018,0,0,0,20
nan,BOMBUS pascuorum,2018,0,5,0,0
nan,BOMBUS pascuorum,2018,2,1,1,0
nan,BOMBUS pascuorum,2018,1,1,1,0
Honeybee,APIS mellifera,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,0,1,0
nan,BOMBUS pascuorum,2018,0,2,0,0
nan,BOMBUS sylvarum,2018,0,2,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,1,1,0
nan,BOMBUS pascuorum,2018,0,1,1,0
nan,BOMBUS pascuorum,2018,0,0,7,0
nan,BOMBUS pascuorum,2018,0,0,2,0
Honeybee,APIS mellifera,2018,0,3,0,0
Honeybee,APIS mellifera,2018,0,10,0,0
nan,BOMBUS hortorum,2018,1,0,0,0
nan,BOMBUS pascuorum,2018,0,0,1,0
nan,BOMBUS pascuorum,2018,0,0,1,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2018,0,1,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2018,0,1,0,0
Honeybee,APIS mellifera,2018,0,1,0,0
Honeybee,APIS mellifera,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,0,1,0
nan,BOMBUS pascuorum,2018,0,0,2,0
Honeybee,APIS mellifera,2018,0,2,0,0
Honeybee,APIS mellifera,2018,0,12,1,0
nan,BOMBUS terrestris,2018,0,0,1,0
nan,BOMBUS pascuorum,2018,0,0,1,0
nan,BOMBUS pascuorum,2018,0,0,5,0
nan,BOMBUS pascuorum,2018,0,0,1,0
nan,BOMBUS pascuorum,2018,0,2,0,0
Honeybee,APIS mellifera,2018,0,12,0,0
nan,BOMBUS pascuorum,2018,0,0,1,0
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,0,1,0
nan,BOMBUS pascuorum,2018,0,2,2,0
nan,BOMBUS terrestris,2018,1,1,0,0
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS terrestris,2018,1,2,0,0
nan,BOMBUS pascuorum,2018,0,6,0,0
nan,BOMBUS humilis,2018,0,2,0,0
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,1,0,0
nan,BOMBUS terrestris,2018,0,1,0,0
nan,BOMBUS pascuorum,2018,0,2,0,0
nan,BOMBUS terrestris,2018,0,1,0,0
